bin_id,timestamp,neighborhood,lat,lon,capacity_kg,waste_level_kg,fill_percentage,day_of_week,hour,month,week_of_year,is_weekend,time_of_day,is_market_area,avg_waste_by_hour,avg_waste_by_day,total_collections
BIN001,2024-01-04 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.5894280628434332,81.0,3,18,1,1,0,3,0,0.3570107166377299,0.37075832146095056,0.21052631578947367
BIN001,2024-01-05 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.04813868895596316,11.1,4,0,1,1,0,0,0,0.30339459977249605,0.23457129905452656,0.21052631578947367
BIN001,2024-01-05 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.0979026391146196,17.5,4,6,1,1,0,1,0,0.261725438543974,0.23457129905452656,0.21052631578947367
BIN001,2024-01-05 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.116167479297268,19.9,4,12,1,1,0,2,0,0.25684008860683716,0.23457129905452656,0.21052631578947367
BIN001,2024-01-05 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.18141010757681292,28.3,4,18,1,1,0,3,0,0.3570107166377299,0.23457129905452656,0.21052631578947367
BIN001,2024-01-06 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.2133735778964476,32.4,5,0,1,1,1,0,0,0.30339459977249605,0.10025579588136235,0.21052631578947367
BIN001,2024-01-06 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.2783066326135748,40.8,5,6,1,1,1,1,0,0.261725438543974,0.10025579588136235,0.21052631578947367
BIN001,2024-01-06 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.289528674251219,42.3,5,12,1,1,1,2,0,0.25684008860683716,0.10025579588136235,0.21052631578947367
BIN001,2024-01-06 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.3200990635399737,46.2,5,18,1,1,1,3,0,0.3570107166377299,0.10025579588136235,0.21052631578947367
BIN001,2024-01-07 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.3763640585094033,53.5,6,0,1,1,1,0,0,0.30339459977249605,0.3143850105772136,0.21052631578947367
BIN001,2024-01-07 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.423728813559322,59.6,6,6,1,1,1,1,0,0.261725438543974,0.3143850105772136,0.21052631578947367
BIN001,2024-01-07 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.47682067951396956,66.5,6,12,1,1,1,2,0,0.25684008860683716,0.3143850105772136,0.21052631578947367
BIN001,2024-01-07 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.5396641126847767,74.6,6,18,1,1,1,3,0,0.3570107166377299,0.3143850105772136,0.21052631578947367
BIN001,2024-01-08 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.5663648324433093,78.0,0,0,1,2,0,0,0,0.30339459977249605,0.2887287916073046,0.21052631578947367
BIN001,2024-01-08 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.5806052163145268,79.9,0,6,1,2,0,1,0,0.261725438543974,0.2887287916073046,0.21052631578947367
BIN001,2024-01-08 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.11090472873616591,19.2,0,12,1,2,0,2,0,0.25684008860683716,0.2887287916073046,0.21052631578947367
BIN001,2024-01-08 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.1444934602584939,23.5,0,18,1,2,0,3,0,0.3570107166377299,0.2887287916073046,0.21052631578947367
BIN001,2024-01-09 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.18156489435802178,28.3,1,0,1,2,0,0,0,0.30339459977249605,0.11393278072788493,0.21052631578947367
BIN001,2024-01-09 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.23086448417305164,34.7,1,6,1,2,0,1,0,0.261725438543974,0.11393278072788493,0.21052631578947367
BIN001,2024-01-09 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.2614348734618064,38.7,1,12,1,2,0,2,0,0.25684008860683716,0.11393278072788493,0.21052631578947367
BIN001,2024-01-09 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.2965714727962232,43.2,1,18,1,2,0,3,0,0.3570107166377299,0.11393278072788493,0.21052631578947367
BIN001,2024-01-10 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.3365064623481155,48.4,2,0,1,2,0,0,0,0.30339459977249605,0.10064110866468068,0.21052631578947367
BIN001,2024-01-10 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.3867347728503986,54.8,2,6,1,2,0,1,0,0.261725438543974,0.10064110866468068,0.21052631578947367
BIN001,2024-01-10 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.4097980032505224,57.8,2,12,1,2,0,2,0,0.25684008860683716,0.10064110866468068,0.21052631578947367
BIN001,2024-01-10 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.4355700023218017,61.2,2,18,1,2,0,3,0,0.3570107166377299,0.10064110866468068,0.21052631578947367
BIN001,2024-01-11 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.46768825942264525,65.3,3,0,1,2,0,0,0,0.30339459977249605,0.37075832146095056,0.21052631578947367
BIN001,2024-01-11 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.5025926785852488,69.8,3,6,1,2,0,1,0,0.261725438543974,0.37075832146095056,0.21052631578947367
BIN001,2024-01-11 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.5434563888243944,75.1,3,12,1,2,0,2,0,0.25684008860683716,0.37075832146095056,0.21052631578947367
BIN001,2024-01-11 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.6001857441374506,82.4,3,18,1,2,0,3,0,0.3570107166377299,0.37075832146095056,0.21052631578947367
BIN001,2024-01-12 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.10161752186363285,18.0,4,0,1,2,0,0,0,0.30339459977249605,0.23457129905452656,0.21052631578947367
BIN001,2024-01-12 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.12351985140469002,20.8,4,6,1,2,0,1,0,0.261725438543974,0.23457129905452656,0.21052631578947367
BIN001,2024-01-12 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.19619224518226142,30.2,4,12,1,2,0,2,0,0.25684008860683716,0.23457129905452656,0.21052631578947367
BIN001,2024-01-12 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.23411500657843817,35.1,4,18,1,2,0,3,0,0.3570107166377299,0.23457129905452656,0.21052631578947367
BIN001,2024-01-13 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.2620540205866419,38.7,5,0,1,2,1,0,0,0.30339459977249605,0.10025579588136235,0.21052631578947367
BIN001,2024-01-13 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.29804194721770766,43.4,5,6,1,2,1,1,0,0.261725438543974,0.10025579588136235,0.21052631578947367
BIN001,2024-01-13 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.3457936692206485,49.5,5,12,1,2,1,2,0,0.25684008860683716,0.10025579588136235,0.21052631578947367
BIN001,2024-01-13 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.4154477207646467,58.6,5,18,1,2,1,3,0,0.3570107166377299,0.10025579588136235,0.21052631578947367
BIN001,2024-01-14 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.44168408017955263,61.9,6,0,1,2,1,0,0,0.30339459977249605,0.3143850105772136,0.21052631578947367
BIN001,2024-01-14 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.46761086603204094,65.3,6,6,1,2,1,1,0,0.261725438543974,0.3143850105772136,0.21052631578947367
BIN001,2024-01-14 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.5159817351598174,71.5,6,12,1,2,1,2,0,0.25684008860683716,0.3143850105772136,0.21052631578947367
BIN001,2024-01-14 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.6143487346180636,84.2,6,18,1,2,1,3,0,0.3570107166377299,0.3143850105772136,0.21052631578947367
BIN001,2024-01-15 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.07646466991718906,14.8,0,0,1,3,0,0,0,0.30339459977249605,0.2887287916073046,0.21052631578947367
BIN001,2024-01-15 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.12274591749864561,20.7,0,6,1,3,0,1,0,0.261725438543974,0.2887287916073046,0.21052631578947367
BIN001,2024-01-15 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.1470474421484405,23.9,0,12,1,3,0,2,0,0.25684008860683716,0.2887287916073046,0.21052631578947367
BIN001,2024-01-15 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.195418311276217,30.1,0,18,1,3,0,3,0,0.3570107166377299,0.2887287916073046,0.21052631578947367
BIN001,2024-01-16 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.1886850862936305,29.3,1,0,1,3,0,0,0,0.30339459977249605,0.11393278072788493,0.21052631578947367
BIN001,2024-01-16 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.21437969197430537,32.6,1,6,1,3,0,1,0,0.261725438543974,0.11393278072788493,0.21052631578947367
BIN001,2024-01-16 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.2670071975853262,39.4,1,12,1,3,0,2,0,0.25684008860683716,0.11393278072788493,0.21052631578947367
BIN001,2024-01-16 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.2899156412042411,42.3,1,18,1,3,0,3,0,0.3570107166377299,0.11393278072788493,0.21052631578947367
BIN001,2024-01-17 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.3355003482702577,48.2,2,0,1,3,0,0,0,0.30339459977249605,0.10064110866468068,0.21052631578947367
BIN001,2024-01-17 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.3379769367695999,48.5,2,6,1,3,0,1,0,0.261725438543974,0.10064110866468068,0.21052631578947367
BIN001,2024-01-17 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.3876634935376519,55.0,2,12,1,3,0,2,0,0.25684008860683716,0.10064110866468068,0.21052631578947367
BIN001,2024-01-17 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.41266155870288673,58.2,2,18,1,3,0,3,0,0.3570107166377299,0.10064110866468068,0.21052631578947367
BIN001,2024-01-18 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.4350282485875706,61.1,3,0,1,3,0,0,0,0.30339459977249605,0.37075832146095056,0.21052631578947367
BIN001,2024-01-18 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.48928101540128477,68.1,3,6,1,3,0,1,0,0.261725438543974,0.37075832146095056,0.21052631578947367
BIN001,2024-01-18 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.5070814952403064,70.4,3,12,1,3,0,2,0,0.25684008860683716,0.37075832146095056,0.21052631578947367
BIN001,2024-01-18 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.5891184892810154,81.0,3,18,1,3,0,3,0,0.3570107166377299,0.37075832146095056,0.21052631578947367
BIN001,2024-01-19 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.5817661171735934,80.0,4,0,1,3,0,0,0,0.30339459977249605,0.23457129905452656,0.21052631578947367
BIN001,2024-01-19 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.11144648247039701,19.3,4,6,1,3,0,1,0,0.261725438543974,0.23457129905452656,0.21052631578947367
BIN001,2024-01-19 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.1602043185511957,25.6,4,12,1,3,0,2,0,0.25684008860683716,0.23457129905452656,0.21052631578947367
BIN001,2024-01-19 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.19340608312050148,29.9,4,18,1,3,0,3,0,0.3570107166377299,0.23457129905452656,0.21052631578947367
BIN001,2024-01-20 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.22490519309650955,33.9,5,0,1,3,1,0,0,0.30339459977249605,0.10025579588136235,0.21052631578947367
BIN001,2024-01-20 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.28256326909681917,41.4,5,6,1,3,1,1,0,0.261725438543974,0.10025579588136235,0.21052631578947367
BIN001,2024-01-20 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.3471093568609241,49.7,5,12,1,3,1,2,0,0.25684008860683716,0.10025579588136235,0.21052631578947367
BIN001,2024-01-20 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.4186982431700333,59.0,5,18,1,3,1,3,0,0.3570107166377299,0.10025579588136235,0.21052631578947367
BIN001,2024-01-21 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.46134200139308107,64.5,6,0,1,3,1,0,0,0.30339459977249605,0.3143850105772136,0.21052631578947367
BIN001,2024-01-21 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.49183499729123137,68.4,6,6,1,3,1,1,0,0.261725438543974,0.3143850105772136,0.21052631578947367
BIN001,2024-01-21 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.5176069963625106,71.7,6,12,1,3,1,2,0,0.25684008860683716,0.3143850105772136,0.21052631578947367
BIN001,2024-01-21 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.5494156799009364,75.9,6,18,1,3,1,3,0,0.3570107166377299,0.3143850105772136,0.21052631578947367
BIN001,2024-01-22 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.560173361194954,77.3,0,0,1,4,0,0,0,0.30339459977249605,0.2887287916073046,0.21052631578947367
BIN001,2024-01-22 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.5809147898769446,79.9,0,6,1,4,0,1,0,0.261725438543974,0.2887287916073046,0.21052631578947367
BIN001,2024-01-22 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.07151149291850475,14.1,0,12,1,4,0,2,0,0.25684008860683716,0.2887287916073046,0.21052631578947367
BIN001,2024-01-22 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.12266852410804116,20.7,0,18,1,4,0,3,0,0.3570107166377299,0.2887287916073046,0.21052631578947367
BIN001,2024-01-23 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.1633000541753734,26.0,1,0,1,4,0,0,0,0.30339459977249605,0.11393278072788493,0.21052631578947367
BIN001,2024-01-23 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.1927095426050615,29.8,1,6,1,4,0,1,0,0.261725438543974,0.11393278072788493,0.21052631578947367
BIN001,2024-01-23 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.23140623790728274,34.8,1,12,1,4,0,2,0,0.25684008860683716,0.11393278072788493,0.21052631578947367
BIN001,2024-01-23 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.2539277145731755,37.7,1,18,1,4,0,3,0,0.3570107166377299,0.11393278072788493,0.21052631578947367
BIN001,2024-01-24 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.284807677424348,41.7,2,0,1,4,0,0,0,0.30339459977249605,0.10064110866468068,0.21052631578947367
BIN001,2024-01-24 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.3327915795991022,47.9,2,6,1,4,0,1,0,0.261725438543974,0.10064110866468068,0.21052631578947367
BIN001,2024-01-24 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.3779893197120966,53.7,2,12,1,4,0,2,0,0.25684008860683716,0.10064110866468068,0.21052631578947367
BIN001,2024-01-24 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.4347186750251528,61.0,2,18,1,4,0,3,0,0.3570107166377299,0.10064110866468068,0.21052631578947367
BIN001,2024-01-25 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.45584707066016567,63.8,3,0,1,4,0,0,0,0.30339459977249605,0.37075832146095056,0.21052631578947367
BIN001,2024-01-25 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.462735082423961,64.7,3,6,1,4,0,1,0,0.261725438543974,0.37075832146095056,0.21052631578947367
BIN001,2024-01-25 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.48301215076232495,67.3,3,12,1,4,0,2,0,0.25684008860683716,0.37075832146095056,0.21052631578947367
BIN001,2024-01-25 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.5545236436808296,76.5,3,18,1,4,0,3,0,0.3570107166377299,0.37075832146095056,0.21052631578947367
BIN001,2024-01-26 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.5913628976085442,81.3,4,0,1,4,0,0,0,0.30339459977249605,0.23457129905452656,0.21052631578947367
BIN001,2024-01-26 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.05471712715734076,11.9,4,6,1,4,0,1,0,0.261725438543974,0.23457129905452656,0.21052631578947367
BIN001,2024-01-26 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.0814178469158734,15.4,4,12,1,4,0,2,0,0.25684008860683716,0.23457129905452656,0.21052631578947367
BIN001,2024-01-26 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.1285504217939788,21.5,4,18,1,4,0,3,0,0.3570107166377299,0.23457129905452656,0.21052631578947367
BIN001,2024-01-27 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.16314526739416452,26.0,5,0,1,4,1,0,0,0.30339459977249605,0.10025579588136235,0.21052631578947367
BIN001,2024-01-27 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.21051002244408326,32.1,5,6,1,4,1,1,0,0.261725438543974,0.10025579588136235,0.21052631578947367
BIN001,2024-01-27 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.3046977788096897,44.2,5,12,1,4,1,2,0,0.25684008860683716,0.10025579588136235,0.21052631578947367
BIN001,2024-01-27 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.3466449965172974,49.7,5,18,1,4,1,3,0,0.3570107166377299,0.10025579588136235,0.21052631578947367
BIN001,2024-01-28 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.3833294636638031,54.4,6,0,1,4,1,0,0,0.30339459977249605,0.3143850105772136,0.21052631578947367
BIN001,2024-01-28 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.4215617986223977,59.3,6,6,1,4,1,1,0,0.261725438543974,0.3143850105772136,0.21052631578947367
BIN001,2024-01-28 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.4772850398575962,66.5,6,12,1,4,1,2,0,0.25684008860683716,0.3143850105772136,0.21052631578947367
BIN001,2024-01-28 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.5428372416995589,75.0,6,18,1,4,1,3,0,0.3570107166377299,0.3143850105772136,0.21052631578947367
BIN001,2024-01-29 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.570853649098367,78.6,0,0,1,5,0,0,0,0.30339459977249605,0.2887287916073046,0.21052631578947367
BIN001,2024-01-29 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.6140391610556458,84.2,0,6,1,5,0,1,0,0.261725438543974,0.2887287916073046,0.21052631578947367
BIN001,2024-01-29 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.09062766039780201,16.6,0,12,1,5,0,2,0,0.25684008860683716,0.2887287916073046,0.21052631578947367
BIN001,2024-01-29 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.14178469158733845,23.2,0,18,1,5,0,3,0,0.3570107166377299,0.2887287916073046,0.21052631578947367
BIN001,2024-01-30 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.16508010215927557,26.2,1,0,1,5,0,0,0,0.30339459977249605,0.11393278072788493,0.21052631578947367
BIN001,2024-01-30 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.20470551814875007,31.3,1,6,1,5,0,1,0,0.261725438543974,0.11393278072788493,0.21052631578947367
BIN001,2024-01-30 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.21600495317699867,32.8,1,12,1,5,0,2,0,0.25684008860683716,0.11393278072788493,0.21052631578947367
BIN001,2024-01-30 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.2584165312282331,38.3,1,18,1,5,0,3,0,0.3570107166377299,0.11393278072788493,0.21052631578947367
BIN001,2024-01-31 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.2977323736552899,43.3,2,0,1,5,0,0,0,0.30339459977249605,0.10064110866468068,0.21052631578947367
BIN001,2024-01-31 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.287439052704899,42.0,2,6,1,5,0,1,0,0.261725438543974,0.10064110866468068,0.21052631578947367
BIN001,2024-01-31 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.3239687330701958,46.7,2,12,1,5,0,2,0,0.25684008860683716,0.10064110866468068,0.21052631578947367
BIN001,2024-01-31 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.3653741970435725,52.1,2,18,1,5,0,3,0,0.3570107166377299,0.10064110866468068,0.21052631578947367
BIN001,2024-02-01 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.37613187833759,53.5,3,0,2,5,0,0,0,0.30339459977249605,0.37075832146095056,0.21052631578947367
BIN001,2024-02-01 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.427056729355313,60.0,3,6,2,5,0,1,0,0.261725438543974,0.37075832146095056,0.21052631578947367
BIN001,2024-02-01 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.44508938936614817,62.4,3,12,2,5,0,2,0,0.25684008860683716,0.37075832146095056,0.21052631578947367
BIN001,2024-02-01 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.47565977865490283,66.3,3,18,2,5,0,3,0,0.3570107166377299,0.37075832146095056,0.21052631578947367
BIN001,2024-02-02 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.494930732915409,68.8,4,0,2,5,0,0,0,0.30339459977249605,0.23457129905452656,0.21052631578947367
BIN001,2024-02-02 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.5606377215385806,77.3,4,6,2,5,0,1,0,0.261725438543974,0.23457129905452656,0.21052631578947367
BIN001,2024-02-02 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.5826948378608466,80.2,4,12,2,5,0,2,0,0.25684008860683716,0.23457129905452656,0.21052631578947367
BIN001,2024-02-02 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.05595542140701184,12.1,4,18,2,5,0,3,0,0.3570107166377299,0.23457129905452656,0.21052631578947367
BIN001,2024-02-03 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.10208188220725947,18.1,5,0,2,5,1,0,0,0.30339459977249605,0.10025579588136235,0.21052631578947367
BIN001,2024-02-03 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.1574181564894358,25.2,5,6,2,5,1,1,0,0.261725438543974,0.10025579588136235,0.21052631578947367
BIN001,2024-02-03 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.17885612568686632,28.0,5,12,2,5,1,2,0,0.25684008860683716,0.10025579588136235,0.21052631578947367
BIN001,2024-02-03 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.2150762324897453,32.7,5,18,2,5,1,3,0,0.3570107166377299,0.10025579588136235,0.21052631578947367
BIN001,2024-02-04 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.2848850708149524,41.7,6,0,2,5,1,0,0,0.30339459977249605,0.3143850105772136,0.21052631578947367
BIN001,2024-02-04 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.3444005881897686,49.4,6,6,2,5,1,1,0,0.261725438543974,0.3143850105772136,0.21052631578947367
BIN001,2024-02-04 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.36854732605835466,52.5,6,12,2,5,1,2,0,0.25684008860683716,0.3143850105772136,0.21052631578947367
BIN001,2024-02-04 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.42295487965327766,59.5,6,18,2,5,1,3,0,0.3570107166377299,0.3143850105772136,0.21052631578947367
BIN001,2024-02-05 00:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.4509712870520858,63.1,0,0,2,6,0,0,0,0.30339459977249605,0.2887287916073046,0.21052631578947367
BIN001,2024-02-05 06:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.49392461883755123,68.7,0,6,2,6,0,1,0,0.261725438543974,0.2887287916073046,0.21052631578947367
BIN001,2024-02-05 12:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.5001934834765112,69.5,0,12,2,6,0,2,0,0.25684008860683716,0.2887287916073046,0.21052631578947367
BIN001,2024-02-05 18:00:00,Molyko,0.530456852791886,0.46088794926006926,100,0.5486417459948921,75.8,0,18,2,6,0,3,0,0.3570107166377299,0.2887287916073046,0.21052631578947367
